chromophore_smiles,solvent_original,canonical_chromophore_smiles,canonical_solvent_smiles,absorption_nm,emission_nm,lifetime_ns,quantum_yield,log_extinction,source_dataset
O=C1C(NC(CI)=O)=C(C)C2=CC=C(N(C)C)C=C2O1,MeOH,Cc1c(NC(=O)CI)c(=O)oc2cc(N(C)C)ccc12,,376.0,465.0,,,,chemfluor
O=C1C(C(NCCN2C(C=CC2=O)=O)=O)=CC3=CC=C(N(C)C)C=C3O1,MeOH,CN(C)c1ccc2cc(C(=O)NCCN3C(=O)C=CC3=O)c(=O)oc2c1,,419.0,466.0,,,,chemfluor
O=C1C(C(NCCNC(CI)=O)=O)=CC2=CC=C(N(C)C)C=C2O1,MeOH,CN(C)c1ccc2cc(C(=O)NCCNC(=O)CI)c(=O)oc2c1,,420.0,470.0,,,,chemfluor
O=C1C=C(C)C2=CC=C(N)C=C2O1,MeOH,Cc1cc(=O)oc2cc(N)ccc12,,351.0,430.0,,,,chemfluor
O=C1C(C(NN)=O)=CC2=CC=C(N(CC)CC)C=C2O1,MeOH,CCN(CC)c1ccc2cc(C(=O)NN)c(=O)oc2c1,,420.0,468.0,,,,chemfluor
O=C1N2N(C(CSCC(O)=O)=C(C)C2=O)C(C)=C1C,MeOH,Cc1c(C)n2c(CSCC(=O)O)c(C)c(=O)n2c1=O,,380.0,458.0,,,,chemfluor
O=C1N2N(C(CNC(CI)=O)=C(C)C2=O)C(C)=C1C,MeOH,Cc1c(C)n2c(CNC(=O)CI)c(C)c(=O)n2c1=O,,375.0,456.0,,,,chemfluor
O=C1N2N(C(CN)=C(C)C2=O)C(C)=C1C,MeOH,Cc1c(C)n2c(CN)c(C)c(=O)n2c1=O,,375.0,458.0,,,,chemfluor
CN(CCN(C)C(CI)=O)C(C1=NON=C12)=CC=C2[N+]([O-])=O,MeOH,CN(CCN(C)c1ccc([N+](=O)[O-])c2nonc12)C(=O)CI,,478.0,541.0,,,,chemfluor
CN(CCOC(CI)=O)C(C1=NON=C12)=CC=C2[N+]([O-])=O,MeOH,CN(CCOC(=O)CI)c1ccc([N+](=O)[O-])c2nonc12,,472.0,536.0,,,,chemfluor
CN(CCCCCC(O)=O)C(C1=NON=C12)=CC=C2[N+]([O-])=O,MeOH,CN(CCCCCC(=O)O)c1ccc([N+](=O)[O-])c2nonc12,,467.0,539.0,,,,chemfluor
CN(CCCCCC(ON1C(C=CC1=O)=O)=O)C(C2=NON=C23)=CC=C3[N+]([O-])=O,MeOH,CN(CCCCCC(=O)ON1C(=O)C=CC1=O)c1ccc([N+](=O)[O-])c2nonc12,,466.0,535.0,,,,chemfluor
CN(C)C(C=C1)=CC=C1C2=CN=C(C3=CC=C(C(ON4C(C=CC4=O)=O)=O)C=C3)O2,MeOH,CN(C)c1ccc(-c2cnc(-c3ccc(C(=O)ON4C(=O)C=CC4=O)cc3)o2)cc1,,395.0,601.0,,,,chemfluor
CN(C)C(C=C1)=CC=C1C2=CN=C(C3=CC=C(S(=O)(NCCC(ON4C(C=CC4=O)=O)=O)=O)C=C3)O2,MeOH,CN(C)c1ccc(-c2cnc(-c3ccc(S(=O)(=O)NCCC(=O)ON4C(=O)C=CC4=O)cc3)o2)cc1,,373.0,574.0,,,,chemfluor
O=C(OC1=CC=C(C(CBr)=O)C=C1)C2=C3C(C=CC=C3)=CC4=CC=CC=C42,MeOH,O=C(CBr)c1ccc(OC(=O)c2c3ccccc3cc3ccccc23)cc1,,362.0,494.0,,,,chemfluor
O=C(CCC1=C2C(C=CC=C2)=CC3=CC=CC=C31)O,MeOH,O=C(O)CCc1c2ccccc2cc2ccccc12,,366.0,414.0,,,,chemfluor
O=C1C=CC(N1C2=CC=C(C(C3=C(O4)C(Br)=C(O)C(Br)=C3)=C(C=C5Br)C4=C(Br)C5=O)C(C(O)=O)=C2)=O,MeOH,O=C(O)c1cc(N2C(=O)C=CC2=O)ccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12,,524.0,545.0,,,,chemfluor
C/[N+](C)=C1C=CC2=C(C3=CC=C(C=C3C([O-])=O)C(ON4C(C=CC4=O)=O)=O)C5=C(C=C(C=C5)N(C)C)OC2=C/1,MeOH,CN(C)c1ccc2c(-c3ccc(C(=O)ON4C(=O)C=CC4=O)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,,546.0,579.0,,,,chemfluor
C/[N+](C)=C1C=CC2=C(C3=C(OC2=C\1)C=C(N(C)C)C=C3)C4=CC=C(C(O)=O)C=C4C([O-])=O,MeOH,CN(C)c1ccc2c(-c3ccc(C(=O)O)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,,542.0,568.0,,,,chemfluor
C/[N+](C)=C1C=CC2=C(C3=C(OC2=C\1)C=C(N(C)C)C=C3)C4=CC(C(O)=O)=CC=C4C([O-])=O,MeOH,CN(C)c1ccc2c(-c3cc(C(=O)O)ccc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,,540.0,564.0,,,,chemfluor
O=C(C1=CC=C(C(C2=C(O3)C=C(NCC)C(C)=C2)=C(C=C/4C)C3=CC4=[NH+]\CC)C(C([O-])=O)=C1)ON5C(C=CC5=O)=O,MeOH,CCNc1cc2oc3c/c(=[NH+]/CC)c(C)cc-3c(-c3ccc(C(=O)ON4C(=O)C=CC4=O)cc3C(=O)[O-])c2cc1C,,524.0,557.0,,,,chemfluor
O=C(C1=CC=C(C([O-])=O)C(C(C2=C(O3)C=C(NCC)C=C2)=C(C=C/4)C3=CC4=[NH+]\CC)=C1)ON5C(C=CC5=O)=O,MeOH,CCNc1ccc2c(-c3cc(C(=O)ON4C(=O)C=CC4=O)ccc3C(=O)[O-])c3cc/c(=[NH+]\CC)cc-3oc2c1,,524.0,550.0,,,,chemfluor
C/[N+](C)=C1C=CC2=C(C3=C(OC2=C\1)C=C(N(C)C)C=C3)C4=CC=C(N=C=S)C=C4C([O-])=O,MeOH,CN(C)c1ccc2c(-c3ccc(N=C=S)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,,543.0,571.0,,,,chemfluor
C/[N+](C)=C1C=CC2=C(C3=C(OC2=C\1)C=C(N(C)C)C=C3)C4=CC(N=C=S)=CC=C4C([O-])=O,MeOH,CN(C)c1ccc2c(-c3cc(N=C=S)ccc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,,541.0,572.0,,,,chemfluor
C/[N+](C)=C1C=CC2=C(C3=C(OC2=C\1)C=C(N(C)C)C=C3)C4=CC=C(N5C(C=CC5=O)=O)C=C4C([O-])=O,MeOH,CN(C)c1ccc2c(-c3ccc(N4C(=O)C=CC4=O)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,,541.0,567.0,,,,chemfluor
O=C(OC1C(C=CC1=O)=O)CCCC2=CC=C(C=C3)C4=C2C=CC5=CC=CC3=C45,MeOH,O=C(CCCc1ccc2ccc3cccc4ccc1c2c34)OC1C(=O)C=CC1=O,,340.0,376.0,,,,chemfluor
O=C(CC1=CC=C(C=C2)C3=C1C=CC4=CC=CC2=C34)OC5C(C=CC5=O)=O,MeOH,O=C(Cc1ccc2ccc3cccc4ccc1c2c34)OC1C(=O)C=CC1=O,,340.0,376.0,,,,chemfluor
O=C(CI)OCC1=CC2=CC=CC3=C2C4=C1C=CC=C4C=C3,MeOH,O=C(CI)OCc1cc2cccc3ccc4cccc1c4c32,,341.0,376.0,,,,chemfluor
O=C1C=CC(N1C2=CC=C(C=C3)C4=C2C=CC5=CC=CC3=C45)=O,MeOH,O=C1C=CC(=O)N1c1ccc2ccc3cccc4ccc1c2c34,,338.0,375.0,,,,chemfluor
O=C(CI)NC1=CC=C(C=C2)C3=C1C=CC4=CC=CC2=C34,MeOH,O=C(CI)Nc1ccc2ccc3cccc4ccc1c2c34,,339.0,384.0,,,,chemfluor
O=C(CI)NCC1=CC=C(C=C2)C3=C1C=CC4=CC=CC2=C34,MeOH,O=C(CI)NCc1ccc2ccc3cccc4ccc1c2c34,,341.0,377.0,,,,chemfluor
O=C(NN)CCCC1=CC=C(C=C2)C3=C1C=CC4=CC=CC2=C34,MeOH,NNC(=O)CCCc1ccc2ccc3cccc4ccc1c2c34,,341.0,376.0,,,,chemfluor
OCCCCC1=CC=C(C=C2)C3=C1C=CC4=CC=CC2=C34,MeOH,OCCCCc1ccc2ccc3cccc4ccc1c2c34,,341.0,376.0,,,,chemfluor
OC1=C(F)C=C(C(C)=C(CC(ON2C(C=CC2=O)=O)=O)C(O3)=O)C3=C1F,H2O,Cc1c(CC(=O)ON2C(=O)C=CC2=O)c(=O)oc2c(F)c(O)c(F)cc12,,362.0,459.0,,,,chemfluor
OC1=C(F)C=C(C(C)=C(C(ON2C(C=CC2=O)=O)=O)C(O3)=O)C3=C1F,H2O,Cc1c(C(=O)ON2C(=O)C=CC2=O)c(=O)oc2c(F)c(O)c(F)cc12,,416.0,451.0,,,,chemfluor
O=C1C(C(O)=O)=CC2=CC=C(N(CC)CC)C=C2O1,H2O,CCN(CC)c1ccc2cc(C(=O)O)c(=O)oc2c1,,409.0,473.0,,,,chemfluor
O=C1C(C(O)=O)=CC2=CC=C(OC)C=C2O1,H2O,COc1ccc2cc(C(=O)O)c(=O)oc2c1,,336.0,402.0,,,,chemfluor
O=C1C=CC2=C(C3=CC=C(CBr)C=C3C(O)=O)C4=C(C=C(C=C4)O)OC2=C1,H2O,O=C(O)c1cc(CBr)ccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,,492.0,519.0,,,,chemfluor
O=C1C=CC2=C(C3=CC=C(NC(CN)=O)C=C3C(O)=O)C4=C(C=C(C=C4)O)OC2=C1,H2O,NCC(=O)Nc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1,,491.0,515.0,,,,chemfluor
O=C1C=CC2=C(C3=CC(C(O)=O)=CC=C3C(O)=O)C4=C(C=C(C=C4)O)OC2=C1,H2O,O=C(O)c1ccc(C(=O)O)c(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c1,,492.0,515.0,,,,chemfluor
O=C1C=CC2=C(C3=CC(C(ON4C(C=CC4=O)=O)=O)=CC=C3C(O)=O)C5=C(C=C(C=C5)O)OC2=C1,H2O,O=C(ON1C(=O)C=CC1=O)c1ccc(C(=O)O)c(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c1,,496.0,516.0,,,,chemfluor
O=C1C(Cl)=CC2=C(C3=C(Cl)C(C(ON4C(C=CC4=O)=O)=O)=CC(Cl)=C3C(O)=O)C5=C(C(Cl)=C(C(Cl)=C5)O)OC2=C1Cl,H2O,O=C(ON1C(=O)C=CC1=O)c1cc(Cl)c(C(=O)O)c(-c2c3cc(Cl)c(=O)c(Cl)c-3oc3c(Cl)c(O)c(Cl)cc23)c1Cl,,533.0,550.0,,,,chemfluor
O=C1C(Cl)=CC2=C(C3=C(Cl)C(C(ON4C(C=CC4=O)=O)=O)=CC(Cl)=C3C(O)=O)C5=C(C=C(C(Cl)=C5)O)OC2=C1,H2O,O=C(ON1C(=O)C=CC1=O)c1cc(Cl)c(C(=O)O)c(-c2c3cc(Cl)c(=O)cc-3oc3cc(O)c(Cl)cc23)c1Cl,,521.0,536.0,,,,chemfluor
O=C1C=CC2=C(C3=CC=C(NC4=NC(Cl)=NC(Cl)=N4)C=C3C(O)=O)C5=C(C=C(C=C5)O)OC2=C1,H2O,O=C(O)c1cc(Nc2nc(Cl)nc(Cl)n2)ccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,,492.0,516.0,,,,chemfluor
O=C1C(F)=CC2=C(C3=CC=CC=C3C(O)=O)C4=C(C=C(C(F)=C4)O)OC2=C1,H2O,O=C(O)c1ccccc1-c1c2cc(F)c(=O)cc-2oc2cc(O)c(F)cc12,,490.0,514.0,,,,chemfluor
O=C1C(Br)=CC2=C(C3=CC=C(N=C=S)C=C3C(O)=O)C4=C(C(Br)=C(C(Br)=C4)O)OC2=C1Br,H2O,O=C(O)c1cc(N=C=S)ccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(O)c(Br)cc12,,521.0,544.0,,,,chemfluor
O=C1C=CC2=C(C3=CC=C(N=C=S)C=C3C(O)=O)C4=C(C=C(C=C4)O)OC2=C1,H2O,O=C(O)c1cc(N=C=S)ccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,,494.0,519.0,,,,chemfluor
O=C1C=CC2=C(C3=CC=C(C(CNCCCCCCC(ON4C(C=CC4=O)=O)=O)=O)C=C3C(O)=O)C5=C(C=C(C=C5)O)OC2=C1,H2O,O=C(CCCCCCNCC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1)ON1C(=O)C=CC1=O,,494.0,521.0,,,,chemfluor
O=C1C=CC2=C(C3=CC=C(NC(CSCCCCCC(ON4C(C=CC4=O)=O)=O)=O)C=C3C(O)=O)C5=C(C=C(C=C5)O)OC2=C1,H2O,O=C(CSCCCCCC(=O)ON1C(=O)C=CC1=O)Nc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1,,491.0,515.0,,,,chemfluor
S([O-])(=O)(=O)C1=C2OC(=O)C3=C(C2=CC=C1N)C(C(CC(NCCCC(O)=O)=O)S(=O)([O-])=O)CC3,H2O,Nc1ccc2c3c(c(=O)oc2c1S(=O)(=O)[O-])CCC3C(CC(=O)NCCCC(=O)O)S(=O)(=O)[O-],,353.0,432.0,,,,chemfluor
O=S(C1C=C(S(=O)(=O)[O-])C2=CC=C3C4C(C=CC=1C=42)=C(S(O)(=O)[O-])C=C3OCC(NCCCCCC(O)=O)=O)(=O)[O-],H2O,O=C(O)CCCCCNC(=O)COc1cc([SH](=O)([O-])O)c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,,400.0,423.0,,,,chemfluor
ClC1C(O)=C(S(=O)(=O)[O-])C=C2C=1OC(=O)C(C(NCCCCCC(O)=O)=O)=C2,H2O,O=C(O)CCCCCNC(=O)c1cc2cc(S(=O)(=O)[O-])c(O)c(Cl)c2oc1=O,,405.0,460.0,,,,chemfluor
OC(CCCCCN(CC)C1C=C2OC(=O)C(C(=O)NCCS(=O)([O-])=O)=CC2=CC=1)=O,EtOH,CCN(CCCCCC(=O)O)c1ccc2cc(C(=O)NCCS(=O)(=O)[O-])c(=O)oc2c1,,418.0,463.0,,,,chemfluor
O=S(CCCN1C2C=C3OC(=O)C(C(NCCCCCC(O)=O)=O)=CC3=CC=2C(C)=CC1(C)C)(=O)O,H2O,CC1=CC(C)(C)N(CCCS(=O)(=O)O)c2cc3oc(=O)c(C(=O)NCCCCCC(=O)O)cc3cc21,,444.0,487.0,,,,chemfluor
O=S([O-])(=O)CCCN1C(C)(C)C=C(C)C2=C1C=C1C(=C2)C=C(C(=O)NCCCCCC(=O)O)C(=O)O1,H2O,CC1=CC(C)(C)N(CCCS(=O)(=O)[O-])c2cc3oc(=O)c(C(=O)NCCCCCC(=O)O)cc3cc21,,444.0,487.0,,,,chemfluor
O=S(CCCN1C2C=C3OC(=O)C(C(NCCCCCC(O)=O)=O)=CC3=CC=2C(=CC1(C)C)CS(=O)([O-])=O)(=O)O,H2O,CC1(C)C=C(CS(=O)(=O)[O-])c2cc3cc(C(=O)NCCCCCC(=O)O)c(=O)oc3cc2N1CCCS(=O)(=O)O,,442.0,496.0,,,,chemfluor
O=S(CCCN1C2C=C3OC(=O)C(C(NCCCCCC(O)=O)=O)=CC3=CC=2C(=CC1(C)C)CS(=O)([O-])=O)(=O)[O-],H2O,CC1(C)C=C(CS(=O)(=O)[O-])c2cc3cc(C(=O)NCCCCCC(=O)O)c(=O)oc3cc2N1CCCS(=O)(=O)[O-],,442.0,496.0,,,,chemfluor
O=S(CCCN1C2C=C3OC(=O)C(C(NCCCCCC(O)=O)=O)=CC3=CC=2C(=CC1(C)C)CS(=O)(O)=O)(=O)O,H2O,CC1(C)C=C(CS(=O)(=O)O)c2cc3cc(C(=O)NCCCCCC(=O)O)c(=O)oc3cc2N1CCCS(=O)(=O)O,,442.0,496.0,,,,chemfluor
O=C(O)CCCN(C1=[O+]C2=CC(N(CC)CC)=CC=C2C(=C1)/C=C1\N(C)C2=C(C=CC=C2)S\1)C,EtOH,CCN(CC)c1ccc2c(/C=C3/Sc4ccccc4N3C)cc(N(C)CCCC(=O)O)[o+]c2c1,,478.0,518.0,,,,chemfluor
OS(CCCNS(=O)(=O)C1=C2[O+]=C3C(=C(C2=CC=C1N)C1C(C(O)=O)=CC(C(O)=O)=CC=1)C=CC(N)=C3S(=O)(=O)O)(=O)=O,H2O,Nc1ccc2c(-c3ccc(C(=O)O)cc3C(=O)O)c3ccc(N)c(S(=O)(=O)NCCCS(=O)(=O)O)c3[o+]c2c1S(=O)(=O)O,,491.0,515.0,,,,chemfluor
OS(CCCNS(=O)(=O)C1=C2[O+]=C3C(=C(C2=CC=C1N)C1C(C(O)=O)=CC(C(O)=O)=CC=1)C=CC(N)=C3S(=O)(=O)[O-])(=O)=O,H2O,Nc1ccc2c(-c3ccc(C(=O)O)cc3C(=O)O)c3ccc(N)c(S(=O)(=O)NCCCS(=O)(=O)O)c3[o+]c2c1S(=O)(=O)[O-],,491.0,515.0,,,,chemfluor
[O-]S(CCCNS(=O)(=O)C1=C2[O+]=C3C(=C(C2=CC=C1N)C1C(C(O)=O)=CC(C(O)=O)=CC=1)C=CC(N)=C3S(=O)(=O)[O-])(=O)=O,H2O,Nc1ccc2c(-c3ccc(C(=O)O)cc3C(=O)O)c3ccc(N)c(S(=O)(=O)NCCCS(=O)(=O)[O-])c3[o+]c2c1S(=O)(=O)[O-],,491.0,515.0,,,,chemfluor
OC1=CC2=[O+]C3=CC(O)=CC=C3C(C3=CC=C(C(=O)NCCCCCC(O)=O)C=C3C(O)=O)=C2C=C1,H2O,O=C(O)CCCCCNC(=O)c1ccc(-c2c3ccc(O)cc3[o+]c3cc(O)ccc23)c(C(=O)O)c1,,494.0,521.0,,,,chemfluor
NC1=CC2=[O+]C3=CC(N)=CC=C3C(=C2C=C1)C1=CC=C(C=C1C(=O)O)C(NCCCCCC(=O)O)=O,EtOH,Nc1ccc2c(-c3ccc(C(=O)NCCCCCC(=O)O)cc3C(=O)O)c3ccc(N)cc3[o+]c2c1,,507.0,528.0,,,,chemfluor
O=S(CCCNC1C=C2[O+]=C3C=C(NCCCS(=O)(O)=O)C=CC3=C(C2=CC=1)C1=C(C=CC=C1)C(=O)N(C)CCCC(=O)O)(=O)O,H2O,CN(CCCC(=O)O)C(=O)c1ccccc1-c1c2ccc(NCCCS(=O)(=O)O)cc2[o+]c2cc(NCCCS(=O)(=O)O)ccc12,,533.0,554.0,,,,chemfluor
O=S(CCCNC1C=C2[O+]=C3C=C(NCCCS(=O)(O)=O)C=CC3=C(C2=CC=1)C1=C(C=CC=C1)C(=O)N(C)CCCC(=O)O)(=O)[O-],H2O,CN(CCCC(=O)O)C(=O)c1ccccc1-c1c2ccc(NCCCS(=O)(=O)[O-])cc2[o+]c2cc(NCCCS(=O)(=O)O)ccc12,,533.0,554.0,,,,chemfluor
O=S(CCCNC1C=C2[O+]=C3C=C(NCCCS(=O)([O-])=O)C=CC3=C(C2=CC=1)C1=C(C=CC=C1)C(=O)N(C)CCCC(=O)O)(=O)[O-],H2O,CN(CCCC(=O)O)C(=O)c1ccccc1-c1c2ccc(NCCCS(=O)(=O)[O-])cc2[o+]c2cc(NCCCS(=O)(=O)[O-])ccc12,,533.0,554.0,,,,chemfluor
O=S(CCCNC1C=C2[O+]=C3C(=C(C2=CC=1C)C1=C(C=C(C(Cl)=C1)Cl)C(=O)N(C)CCCC(=O)O)C=C(C)C(NCCCS(=O)(O)=O)=C3)(=O)[O-],H2O,Cc1cc2c(-c3cc(Cl)c(Cl)cc3C(=O)N(C)CCCC(=O)O)c3cc(C)c(NCCCS(=O)(=O)O)cc3[o+]c2cc1NCCCS(=O)(=O)[O-],,549.0,569.0,,,,chemfluor
O=S(CCCNC1C=C2[O+]=C3C(=C(C2=CC=1C)C1=C(C=C(C(Cl)=C1)Cl)C(=O)N(C)CCCC(=O)O)C=C(C)C(NCCCS(=O)([O-])=O)=C3)(=O)[O-],H2O,Cc1cc2c(-c3cc(Cl)c(Cl)cc3C(=O)N(C)CCCC(=O)O)c3cc(C)c(NCCCS(=O)(=O)[O-])cc3[o+]c2cc1NCCCS(=O)(=O)[O-],,549.0,569.0,,,,chemfluor
O=S(CCCNC1C=C2[O+]=C3C(=C(C2=CC=1C)C1=C(C=C(C(Cl)=C1)Cl)C(=O)N(C)CCCC(=O)O)C=C(C)C(NCCCS(=O)(O)=O)=C3)(=O)O,H2O,Cc1cc2c(-c3cc(Cl)c(Cl)cc3C(=O)N(C)CCCC(=O)O)c3cc(C)c(NCCCS(=O)(=O)O)cc3[o+]c2cc1NCCCS(=O)(=O)O,,549.0,569.0,,,,chemfluor
OC(=O)CCCCCN1/C(=C/C=C/C2=[N+](CCOC)C3C(=CC(S([O-])(=O)=O)=CC=3)C2(C)C)/C(C)(C)C2C=C(S(=O)([O-])=O)C=CC=21,H2O,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,,551.0,565.0,,,,chemfluor
OC(=O)CCCCCN1/C(=C/C=C/C2=[N+](CCOC)C3C(=CC(S([O-])(=O)=O)=CC=3)C2(C)C)/C(C)(C)C2C=C(S(=O)(O)=O)C=CC=21,H2O,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,,551.0,565.0,,,,chemfluor
OC(=O)CCCCCN1/C(=C/C=C/C2=[N+](CCOC)C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)/C(C)(C)C2C=C(S(=O)(O)=O)C=CC=21,H2O,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)O)ccc21,,551.0,565.0,,,,chemfluor
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,H2O,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)CCCS(=O)(=O)O)C(C)(C)c2cc(S(=O)(=O)O)ccc21,,554.0,568.0,,,,chemfluor
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)CCOC)/C(CCCS([O-])(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,H2O,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)CCCS(=O)(=O)[O-])C(C)(C)c2cc(S(=O)(=O)O)ccc21,,554.0,568.0,,,,chemfluor
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(C)C)CCOC)/C(CCCS([O-])(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,H2O,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)CCCS(=O)(=O)[O-])C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,,554.0,568.0,,,,chemfluor
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(C)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)O)C=CC1=2)C)=O,H2O,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)CCCS(=O)(=O)O)C(C)(C)c2cc(S(=O)(=O)O)ccc21,,554.0,568.0,,,,chemfluor
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS(O)(=O)=O)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)O)C=CC1=2)C)=O,H2O,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)CCCS(=O)(=O)O)C(C)(CCCS(=O)(=O)O)c2cc(S(=O)(=O)[O-])ccc21,,556.0,570.0,,,,chemfluor
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS([O-])(=O)=O)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)O)C=CC1=2)C)=O,H2O,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)CCCS(=O)(=O)O)C(C)(CCCS(=O)(=O)[O-])c2cc(S(=O)(=O)[O-])ccc21,,556.0,570.0,,,,chemfluor
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS([O-])(=O)=O)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,H2O,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)CCCS(=O)(=O)O)C(C)(CCCS(=O)(=O)[O-])c2cc(S(=O)(=O)[O-])ccc21,,556.0,570.0,,,,chemfluor
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S([O-])(=O)=O)=CC=3)C2(CCCS([O-])(=O)=O)C)CCOC)/C(CCCS([O-])(=O)=O)(C2C=C(S(=O)(=O)[O-])C=CC1=2)C)=O,H2O,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)CCCS(=O)(=O)[O-])C(C)(CCCS(=O)(=O)[O-])c2cc(S(=O)(=O)[O-])ccc21,,556.0,570.0,,,,chemfluor
OC(CCCCCN1/C(=C/C=C/C2=[N+](C3C(=CC(S(O)(=O)=O)=CC=3)C2(CCCS(O)(=O)=O)C)CCOC)/C(CCCS(O)(=O)=O)(C2C=C(S(=O)(=O)O)C=CC1=2)C)=O,H2O,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)CCCS(=O)(=O)O)C(C)(CCCS(=O)(=O)O)c2cc(S(=O)(=O)O)ccc21,,556.0,570.0,,,,chemfluor
O1C2=CC(N(CC)CC)=CC=C2/C(/C=C1C(C)(C)C)=C/C=C1/C(=O)N(CCCCCC(O)=O)C(N(CCCS([O-])(=O)=O)C/1=O)=O,EtOH,CCN(CC)c1ccc2c(c1)OC(C(C)(C)C)=C/C2=C\C=C1\C(=O)N(CCCCCC(=O)O)C(=O)N(CCCS(=O)(=O)[O-])C1=O,,558.0,577.0,,,,chemfluor
O1C2=CC(N(CC)CC)=CC=C2/C(/C=C1C(C)(C)C)=C/C=C1/C(=O)N(CCCCCC(O)=O)C(N(CCCS(O)(=O)=O)C/1=O)=O,EtOH,CCN(CC)c1ccc2c(c1)OC(C(C)(C)C)=C/C2=C\C=C1\C(=O)N(CCCCCC(=O)O)C(=O)N(CCCS(=O)(=O)O)C1=O,,558.0,577.0,,,,chemfluor
