canonical_chromophore_smiles,canonical_solvent_smiles,row_count,unique_measurements,source_combination,min_emission_nm,max_emission_nm
CCCCCCCCCCn1c(-c2cc(-c3nc4ccccc4n3CCCCCCCCCC)cc(-c3nc4ccccc4n3CCCCCCCCCC)c2)nc2ccccc21,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",360.5,361.0
CCCCCCCCCCn1c(-c2cc(-c3nc4ccccc4n3CCCCCCCCCC)cc(-c3nc4ccccc4n3CCCCCCCCCC)c2)nc2ccccc21,ClCCl,2,2,"FluoDB-Lite,deep4chem",,
CCCCCCCCCCn1nnc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5nnn(CCCCCCCCCC)n5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)n1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",495.0,495.0
CCCCCCCCCCn1nnc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5nnn(CCCCCCCCCC)n5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)n1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",488.0,488.0
CCCCCCCCCCn1nnc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5nnn(CCCCCCCCCC)n5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)n1,ClCCl,2,2,"FluoDB-Lite,deep4chem",502.0,502.0
CCCCCCCCCn1c(-c2cc(-c3nc4ccc(C)cc4n3CCCCCCCCC)cc(-c3nc4ccc(C)cc4n3CCCCCCCCC)c2)nc2ccc(C)cc21,ClCCl,2,2,"FluoDB-Lite,deep4chem",,
CCCCCCCCCn1c(-c2cc(-c3nc4ccccc4n3CCCCCCCCC)cc(-c3nc4ccccc4n3CCCCCCCCC)c2)nc2ccccc21,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",361.0,361.1
CCCCCCCCN1c2ccc(C#Cc3ccc(OC)cc3)cc2Sc2cc(C=O)ccc21,CO,2,2,"FluoDB-Lite,deep4chem",464.0,464.0
CCCCCCCCN1c2ccc(C#Cc3ccc(OC)cc3)cc2Sc2cc(C=O)ccc21,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",524.0,524.0
CCCCCCCCN1c2ccc(C#Cc3ccc(OC)cc3)cc2Sc2cc(C=O)ccc21,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",524.0,524.0
CCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCC)c(OCCCCCCCC)c3)c3nc4c5ccccc5c5ccccc5c4nc23)cc1OCCCCCCCC,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",558.0,558.0
CCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCC)c(OCCCCCCCC)c3)c3nc4c5ccccc5c5ccccc5c4nc23)cc1OCCCCCCCC,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",541.0,541.0
CCCCCCCCOc1ccc2c(c1)c(-c1ccc(C=C(C#N)C#N)cc1)nn2-c1ccccc1,,7,6,chemfluor,455.0,631.0
CCCCCCCC[N+](C)(CCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1)CCCS(=O)(=O)[O-],,8,8,chemfluor,517.0,662.0
CCCCCCCC[Si](C)(C)c1cccc2ccccc12,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",329.0,329.0
CCCCCCCCn1c2ccccc2c(=O)c2ccccc21,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",414.0,414.0
CCCCCCCCn1cc(-n2c(-c3cc(-c4nc5ccc(C)cc5n4-c4cn(CCCCCCCC)nn4)cc(-c4nc5ccc(C)cc5n4-c4cn(CCCCCCCC)nn4)c3)nc3ccc(C)cc32)nn1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",382.5,383.0
CCCCCCCCn1cc(-n2c(-c3cc(-c4nc5ccc(C)cc5n4-c4cn(CCCCCCCC)nn4)cc(-c4nc5ccc(C)cc5n4-c4cn(CCCCCCCC)nn4)c3)nc3ccc(C)cc32)nn1,ClCCl,2,2,"FluoDB-Lite,deep4chem",,
CCCCCCCCn1nnc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5nnn(CCCCCCCC)n5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)n1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",495.0,495.0
CCCCCCCCn1nnc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5nnn(CCCCCCCC)n5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)n1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",488.0,488.0
CCCCCCCCn1nnc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5nnn(CCCCCCCC)n5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)n1,ClCCl,2,2,"FluoDB-Lite,deep4chem",502.0,502.0
CCCCCCN(CCCCCC)c1ccc(C#Cc2c(F)c(F)c(F)c(F)c2F)cc1,CO,2,2,"FluoDB-Lite,deep4chem",464.0,464.0
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C(F)(F)F)cc2)cc1,CO,2,2,"FluoDB-Lite,deep4chem",456.0,456.0
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(N(CCCCCC)CCCCCC)cc2)cc1,CO,2,2,"FluoDB-Lite,deep4chem",446.0,446.0
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc([N+](=O)[O-])cc2)cc1,CO,2,2,"FluoDB-Lite,deep4chem",630.0,630.0
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc([N+](=O)[O-])cc2)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",618.0,618.0
CCCCCCN(CCCCCC)c1ccc2cc3cc(C#N)ccc3cc2c1,,12,12,chemfluor,483.0,566.0
CCCCCCN(CCCCCC)c1ccc2cc3cc(C(=O)CC)ccc3cc2c1,,12,12,chemfluor,483.0,617.0
CCCCCCN1C(=O)c2cccc3c(-c4cc5ccccc5s4)ccc(c23)C1=O,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",472.0,472.0
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccc(Cl)cc6)nn5-c5ccccc5)s4)ccc(c23)C1=O,ClCCl,2,2,"FluoDB-Lite,deep4chem",519.0,519.0
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccccc6)nn5-c5ccccc5)s4)ccc(c23)C1=O,ClCCl,2,2,"FluoDB-Lite,deep4chem",517.0,517.0
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5ccc(-c6ccc7c8c(cccc68)C(=O)N(CCCCCC)C7=O)s5)s4)ccc(c23)C1=O,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",542.0,542.0
CCCCCCN1C(=O)c2cccc3c(-c4ccc(C)s4)ccc(c23)C1=O,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",482.0,482.0
CCCCCCN1C(=O)c2cccc3c(-c4ccc(OC)cc4)ccc(c23)C1=O,,2,2,chemfluor,423.0,491.0
CCCCCCN1C(=O)c2cccc3c(-c4ccc([N+](=O)[O-])s4)ccc(c23)C1=O,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",,
CCCCCCN1C(=O)c2cccc3c(-c4sc(-c5ccc6c7c(cccc57)C(=O)N(CCCCCC)C6=O)c5c4OCCO5)ccc(c23)C1=O,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",502.0,502.0
CCCCCCN1C(=O)c2cccc3c(-c4scc5c4OCCO5)ccc(c23)C1=O,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",484.0,484.0
CCCCCCOc1cc(C=C(C#N)C#N)c(OCCCCCC)cc1C=C(C#N)C#N,ClCCl,2,2,"FluoDB-Lite,deep4chem",564.0,564.0
CCCCCCOc1cc(C=C2C(=C(C#N)C#N)c3ccccc3C2=C(C#N)C#N)c(OCCCCCC)cc1C=C1C(=C(C#N)C#N)c2ccccc2C1=C(C#N)C#N,ClCCl,2,2,"FluoDB-Lite,deep4chem",,
CCCCCCOc1cc(C=C2C(=O)c3ccccc3C2=O)c(OCCCCCC)cc1C=C1C(=O)c2ccccc2C1=O,ClCCl,2,2,"FluoDB-Lite,deep4chem",622.0,622.0
CCCCCCOc1cc(C=C2c3ccccc3-c3ccccc32)c(OCCCCCC)cc1C=C1c2ccccc2C=Cc2ccccc21,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",473.0,473.0
CCCCCCOc1cc(C=O)c(OCCCCCC)cc1C=O,ClCCl,2,2,"FluoDB-Lite,deep4chem",467.0,467.0
CCCCCCOc1cc2cc(=O)oc3ccc4cccc1c4c23,CC1CCCO1,2,2,"FluoDB-Lite,deep4chem",468.0,498.5
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)nc34)cc2)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",,
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",806.0,806.0
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",777.0,777.0
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(CC)c(CC)nc34)cc2)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",,
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(CC)c(CC)nc34)cc2)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",,
CCCCCCOc1ccc2ccc3oc(=O)cc4cc(OCCCCCC)c1c2c43,CC1CCCO1,2,2,"FluoDB-Lite,deep4chem",490.0,523.9
CCCCCCc1cc(-c2ccc3c(c2)C2CCCC2N3c2ccc3c(c2)C(C)(C)c2ccccc2-3)sc1C=C1C(=O)c2ccc(C(=O)O)cc2C1=O,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",732.0,732.0
CCCCCCn1c(=O)c2c3[nH]c4cc5[nH]c6c(oc5cc4oc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O)c1c(=O)n(CCCCCC)c(=O)c1c1c(=O)n(CCCCCC)c(=O)c61,ClCCl,2,2,"FluoDB-Lite,deep4chem",602.0,602.0
CCCCCCn1c(=O)c2c3[nH]c4cc5sc6c([nH]c5cc4sc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O)c1c(=O)n(CCCCCC)c(=O)c1c1c(=O)n(CCCCCC)c(=O)c61,ClCCl,2,2,"FluoDB-Lite,deep4chem",656.0,656.0
CCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,,6,6,chemfluor,473.0,622.0
CCCCCc1c(C)c2c3ccccc3[nH]c2c2ccccc12,ClCCl,2,2,"FluoDB-Lite,deep4chem",369.0,369.0
CCCCCc1c(CCCCC)c2cc3ccccc3n2c2nc3ccccc3cc12,,3,3,chemfluor,462.0,477.0
CCCCCn1c2ccc(S(=O)(=O)Cl)cc2c(=O)c2cc(S(=O)(=O)Cl)ccc21,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",422.0,422.0
CCCCCn1c2ccc(S(=O)(=O)O)cc2c(=O)c2cc(S(=O)(=O)O)ccc21,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",421.0,421.0
CCCCCn1c2ccc(S(=O)(=O)O)cc2c(=O)c2cc(S(=O)(=O)O)ccc21,O,2,2,"FluoDB-Lite,deep4chem",431.0,431.0
CCCCCn1c2ccccc2c(=O)c2ccccc21,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",414.0,414.0
CCCCN(CCCC)c1cc(OC)c(/C=C/c2ccc(/C=C/c3ccnc(-c4cc(C)ccn4)c3)cc2)cc1OC,,4,4,chemfluor,560.0,668.0
CCCCN(CCCC)c1cc(OC)c(/C=C/c2ccnc(-c3cc(C)ccn3)c2)cc1OC,,4,4,chemfluor,476.0,553.0
CCCCN1C(=CC=CC=CC2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",709.0,709.0
CCCCN1C(=O)C(=CC=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,CCCCCC,2,2,"FluoDB-Lite,deep4chem",488.0,488.0
CCCCN1C(=O)C(=CC=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,CCO,2,2,"FluoDB-Lite,deep4chem",478.0,478.0
CCCCN1C(=O)C(=CC=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",482.0,482.0
CCCCN1C(=O)C(=CC=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",490.0,490.0
CCCCN1C(=O)C(=CC=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",489.0,489.0
CCCCN1C(=O)C(=CC=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,ClCCl,2,2,"FluoDB-Lite,deep4chem",486.0,486.0
CCCCN1C(=O)c2cccc3c(N(C)C)ccc(c23)C1=O,CC#N,2,2,"FluoDB-Lite,deep4chem",,
CCCCN1C(=O)c2cccc3cc(C#CC#Cc4cc5c6c(cccc6c4)C(=O)N(CCCC)C5=O)cc(c23)C1=O,ClCCl,2,2,"FluoDB-Lite,deep4chem",414.0,414.0
CCCCN1C(=S)c2cccc3c(N(C)C)ccc(c23)C1=S,CC#N,2,2,"FluoDB-Lite,deep4chem",,
CCCCN1c2ccc(-c3ccc(C=O)cc3)cc2C(C)(C)c2cc(-c3ccc(C=O)cc3)ccc21,,6,6,chemfluor,421.0,558.0
CCCCN1c2ccc(-c3ccc(C=O)cc3)cc2Oc2cc(-c3ccc(C=O)cc3)ccc21,,6,6,chemfluor,461.0,610.0
CCCCN1c2ccc(-c3ccc(C=O)cc3)cc2Sc2cc(-c3ccc(C=O)cc3)ccc21,,6,6,chemfluor,429.0,492.0
CCCCNC(=O)CCC(=O)c1ccc2c(c1)C(C)(C)c1cc(N(C)C)ccc1-2,,7,7,chemfluor,450.0,620.0
CCCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,,13,13,chemfluor,446.0,528.0
CCCCOC(=O)c1cc(Cl)c2c3c(Cl)cc4c5c(cc(Cl)c(c6c(Cl)cc(C(=O)OCCCC)c1c26)c53)C(=O)N(c1c(C(C)C)cccc1C(C)C)C4=O,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",530.0,530.0
CCCCOC(=O)c1cc(Cl)c2c3c(Cl)cc4c5c(cc(Cl)c(c6c(Oc7ccc(OC)cc7)cc(C(=O)OCCCC)c1c26)c53)C(=O)N(c1c(C(C)C)cccc1C(C)C)C4=O,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",582.0,582.0
CCCCOC(=O)c1cc(Oc2ccc(OC)cc2)c2c3c(Cl)cc4c5c(cc(Cl)c(c6c(Oc7ccc(OC)cc7)cc(C(=O)OCCCC)c1c26)c53)C(=O)N(c1c(C(C)C)cccc1C(C)C)C4=O,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",599.0,599.0
CCCCOc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(OCCCC)c3c4c(OCCCC)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(OCCCC)c(c1c23)c54,ClCCl,2,2,"FluoDB-Lite,deep4chem",490.0,490.0
CCCCOc1c(OC)cc2cc(OC)c(OCCCC)c3c4c(OCCCC)c(OC)cc5cc(OC)c(OCCCC)c(c1c23)c54,ClCCl,2,2,"FluoDB-Lite,deep4chem",474.0,474.0
CCCCOc1cc(/C=C/c2cc(OC)c(N(CCCC)CCCC)cc2OC)c(OCCCC)cc1/C=C/c1ccnc(-c2cc(C)ccn2)c1,,4,4,chemfluor,483.0,528.0
CCCCOc1cc(/C=C/c2cc(OC)c(N3CCCC3)cc2OC)c(OCCCC)cc1/C=C/c1ccnc(-c2cc(C)ccn2)c1,,4,4,chemfluor,512.0,543.0
CCCCOc1cc(/C=C/c2ccnc(-c3cc(C)ccn3)c2)c(OCCCC)cc1/C=C/c1ccc(N(CCCC)CCCC)cc1,,4,4,chemfluor,561.0,636.0
CCCCOc1cc(C=C2c3ccccc3-c3ccccc32)c(OCCCC)cc1C=C1c2ccccc2C=Cc2ccccc21,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",472.0,472.0
CCCC[Si](C)(C)c1cccc2ccccc12,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",329.0,329.0
CCCCc1cc(C(=O)CCC)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,,9,9,chemfluor,482.0,601.0
CCCCc1cc(C=O)c2ccc3c(CCCC)cc(CCCC)c4ccc1c2c34,,11,11,chemfluor,424.0,516.0
CCCCc1cc(C=O)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,,9,9,chemfluor,488.0,614.0
CCCCc1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc4c(c3)S(=O)(=O)c3cc(-c5ccc(N(c6ccc(CCCC)cc6)c6ccc(CCCC)cc6)cc5)ccc3-4)cc2)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",471.0,471.0
CCCCc1ccc2ccc3c(C=O)ccc4ccc1c2c43,,11,11,chemfluor,402.0,488.0
CCCCc1ccc2ccc3c(CCCC)cc(C(=O)CCC)c4ccc1c2c34,,2,2,chemfluor,429.0,468.0
CCCCc1ccc2ccc3c(CCCC)cc(C=O)c4ccc1c2c43,,11,11,chemfluor,413.0,501.0
CCCCn1c(-c2ccc(-c3nnc(-c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)n5CCCC)cc4)o3)cc2)nc(-c2ccccc2)c1-c1ccccc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",445.0,445.0
CCCCn1c(-c2ccc(-c3nnc(-c4ccc5ccccc5c4)o3)cc2)nc(-c2ccccc2)c1-c1ccccc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",445.0,445.0
CCCCn1c(-c2ccc(-c3nnc(-c4ccccc4)o3)cc2)nc(-c2ccccc2)c1-c1ccccc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",441.0,441.0
CCCCn1c(-c2ccc(-c3nnc(-c4ccccc4)o3)cc2)nc2c3ccccc3c3ccccc3c21,ClCCl,2,2,"FluoDB-Lite,deep4chem",446.0,446.0
CCCCn1c2ccc(-c3ccc(C=O)cc3)cc2c2cc(-c3ccc(C=O)cc3)ccc21,,6,6,chemfluor,400.0,508.0
CCCCn1c2ccc(C#N)cc2c2cc(C#N)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,CCN(CC)CC,2,2,"FluoDB-Lite,deep4chem",410.0,410.5
CCCN(CCC)c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,,2,2,chemfluor,732.0,738.0
CCCN1C(=O)c2c3c(c4c(c2C1=O)CCc1cc(-c2ccc(N(C)C)cc2)c(OC)cc1-4)-c1cc(OC)c(-c2ccc(N(C)C)cc2)cc1CC3,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",511.0,511.0
CCCN1C(=O)c2c3c(c4c(c2C1=O)CCc1cc(-c2ccc(N(C)C)cc2)c(OC)cc1-4)-c1cc(OC)c(-c2ccc(N(C)C)cc2)cc1CC3,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",602.0,602.0
CCCN1C(=O)c2c3c(c4c(c2C1=O)CCc1cc(-c2ccc(N(C)C)cc2)c(OC)cc1-4)-c1cc(OC)c(-c2ccc(N(C)C)cc2)cc1CC3,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",548.0,548.0
CCCN1C(=O)c2c3c(c4c(c2C1=O)CCc1cc(-c2ccc(N(C)C)cc2)c(OC)cc1-4)-c1cc(OC)c(-c2ccc(N(C)C)cc2)cc1CC3,ClCCl,2,2,"FluoDB-Lite,deep4chem",613.0,613.0
CCCN1c2ccc(C#CC3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)cc2Sc2cc(C#CC3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)ccc21,ClCCl,2,2,"FluoDB-Lite,deep4chem",,
CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4c(O)c(O)ccc34)ccc21,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",643.0,643.0
CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4cc(C)c(Cl)cc34)ccc21,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",648.0,648.0
CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4cc(C)ccc34)ccc21,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",631.0,631.0
CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4cc(O)ccc34)ccc21,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",631.0,631.0
CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4ccc(C)cc34)ccc21,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",637.0,637.0
CCCN1c2ccccc2Sc2cc(C=Cc3cc(=O)oc4ccccc34)ccc21,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",618.0,618.0
CCCSC1=[N+]2C(=C(c3ccccc3)c3ccc(SCCC)n3[B-]2(F)F)C=C1,ClCCl,2,2,"FluoDB-Lite,deep4chem",593.0,595.0
CCCSc1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1ccccc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",594.0,594.0
CCCc1c(CCC)c(CCC)n2c(c1CCC)c(C=O)c1cc(Br)ccc12,,2,2,chemfluor,476.0,480.0
CCCc1c(CCC)c(CCC)n2c(c1CCC)c(C=O)c1cc(OC)ccc12,,2,2,chemfluor,480.0,485.0
CCCc1c(CCC)c(CCC)n2c(c1CCC)c(C=O)c1ccccc12,,2,2,chemfluor,483.0,484.0
CCCn1c(-c2cc(-c3nc4ccccc4n3CCC)cc(-c3nc4ccccc4n3CCC)c2)nc2ccccc21,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",381.0,381.0
CCN(C(C)=O)c1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(C=CC3=[N+](C)c4ccc5ccccc5c4C3(C)C)=C1O2,CCO,2,2,"FluoDB-Lite,deep4chem",715.0,715.0
CCN(CC)C(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,,13,13,chemfluor,428.0,516.0
CCN(CC)c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,,3,3,chemfluor,729.0,738.0
CCN(CC)c1cc2ccc3cccc4ccc(c1)c2c34,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",456.0,456.0
CCN(CC)c1cc2ccc3cccc4ccc(c1)c2c34,CC#N,2,2,"FluoDB-Lite,deep4chem",468.0,468.0
CCN(CC)c1ccc(-c2nc(Oc3ccc(-c4nc5cc([N+](=O)[O-])ccc5[nH]4)cc3)nc(Oc3ccc(-c4nc5cc([N+](=O)[O-])ccc5[nH]4)cc3)n2)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",429.0,429.0
CCN(CC)c1ccc(-c2nc(Oc3ccc(-c4nc5ccc(Cl)cc5o4)cc3)nc(Oc3ccc(-c4nc5ccc(Cl)cc5o4)cc3)n2)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",424.0,424.0
CCN(CC)c1ccc(-c2nc(Oc3ccc(-c4nc5ccccc5s4)cc3)nc(Oc3ccc(-c4nc5ccccc5s4)cc3)n2)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",419.0,419.0
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",463.0,463.0
CCN(CC)c1ccc(-c2nc3c(nc2-c2ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc2)c2ccccc2n3C)cc1,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",462.0,462.0
CCN(CC)c1ccc(-c2nc3c(nc2-c2ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc2)c2ccccc2n3C)cc1,CC(C)=O,2,2,"FluoDB-Lite,deep4chem",544.0,544.0
CCN(CC)c1ccc(-c2nc3c(nc2-c2ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc2)c2ccccc2n3C)cc1,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",567.0,567.0
CCN(CC)c1ccc(-c2nc3c(nc2-c2ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc2)c2ccccc2n3C)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",493.0,493.0
CCN(CC)c1ccc(-c2nc3c(nc2-c2ccc([B-](F)(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc2)c2ccccc2n3C)cc1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",497.0,497.2
CCN(CC)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)c(O)c1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",431.0,431.0
CCN(CC)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)c(O)c1,CC#N,2,2,"FluoDB-Lite,deep4chem",451.0,451.0
CCN(CC)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)c(O)c1,CCCCCC,2,2,"FluoDB-Lite,deep4chem",414.0,414.0
CCN(CC)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)c(O)c1,CO,2,2,"FluoDB-Lite,deep4chem",444.0,444.0
CCN(CC)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)c(O)c1,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",459.0,459.0
